date,0,0.25,0.5,0.75,1,1.5,2,2.5,3,4,5,6,7,8,9,10,12,15,19,Zero_Crossing_Depth
2008-09-21,3.930454545454545,3.1331818181818183,2.084090909090909,0.9395454545454546,0.09954545454545455,-0.535,-0.97,-1.3522727272727273,-1.6859090909090908,-2.1768181818181818,-2.5040909090909094,-2.7363636363636363,-2.882727272727273,-2.9604545454545454,-3.0263636363636364,-3.063181818181818,-3.1336363636363633,-3.238181818181818,-3.3904545454545456,1.0784383954154728
2008-09-28,0.7857692307692308,0.8846428571428572,0.7485714285714286,0.3992857142857143,0.02346153846153846,-0.5121428571428571,-0.9335714285714286,-1.3042857142857145,-1.635,-2.119285714285714,-2.4528571428571433,-2.697857142857143,-2.8524999999999996,-2.9464285714285716,-3.0124999999999997,-3.067142857142857,-3.1310714285714285,-3.2425,-3.3925000000000005,1.0219019286007387
2008-10-05,-0.8335714285714285,-0.08928571428571429,-0.010357142857142858,-0.005416666666666667,-0.04357142857142857,-0.48,-0.8867857142857144,-1.2525,-1.5714285714285714,-2.0539285714285715,-2.3971428571428572,-2.6489285714285713,-2.815,-2.919642857142857,-3.003214285714286,-3.0603571428571428,-3.1374999999999997,-3.2375000000000003,-3.3874999999999997,0.0
2008-10-12,-0.9832142857142857,-0.15857142857142859,-0.03142857142857143,-0.013571428571428571,-0.045,-0.44357142857142856,-0.8446428571428571,-1.197142857142857,-1.5103571428571427,-1.9928571428571427,-2.3378571428571426,-2.6021428571428573,-2.7800000000000002,-2.896785714285714,-2.986785714285715,-3.0471428571428567,-3.138214285714286,-3.2382142857142857,-3.3875,0.0
2008-10-19,-2.4825000000000004,-0.8232142857142858,-0.10785714285714286,-0.02392857142857143,-0.04178571428571428,-0.4178571428571428,-0.7989285714285714,-1.145357142857143,-1.4575,-1.9353571428571428,-2.282857142857143,-2.5532142857142857,-2.7439285714285715,-2.869285714285714,-2.9660714285714285,-3.036785714285714,-3.1317857142857144,-3.231785714285714,-3.3817857142857144,0.0
2008-10-26,-3.4496428571428575,-1.5135714285714286,-0.2525,-0.04892857142857143,-0.05535714285714286,-0.4089285714285714,-0.7742857142857142,-1.1107142857142858,-1.4121428571428571,-1.8857142857142857,-2.232857142857143,-2.5103571428571425,-2.7067857142857146,-2.8482142857142856,-2.9492857142857143,-3.031428571428571,-3.1317857142857144,-3.2339285714285713,-3.3817857142857144,0.0
2008-11-02,-6.831071428571429,-4.475714285714286,-1.9714285714285713,-0.37642857142857145,-0.10892857142857144,-0.4,-0.7546428571428571,-1.0796428571428571,-1.3782142857142856,-1.8432142857142857,-2.1935714285714285,-2.4682142857142857,-2.674642857142857,-2.8175,-2.928214285714286,-3.019285714285714,-3.126785714285714,-3.235357142857143,-3.373214285714286,0.0
2008-11-09,-4.920714285714285,-3.527857142857143,-2.124285714285714,-0.8096428571428571,-0.22142857142857145,-0.40714285714285714,-0.7428571428571429,-1.0592857142857144,-1.3446428571428573,-1.799642857142857,-2.150714285714286,-2.4335714285714287,-2.6435714285714282,-2.7950000000000004,-2.9153571428571428,-3.005714285714286,-3.1271428571428572,-3.2314285714285718,-3.3771428571428572,0.0
2008-11-16,-3.6371428571428575,-2.7425,-1.8764285714285713,-1.0278571428571428,-0.48964285714285716,-0.4557142857142857,-0.7385714285714285,-1.0346428571428572,-1.3185714285714287,-1.7660714285714287,-2.1117857142857144,-2.3964285714285714,-2.6114285714285717,-2.764642857142857,-2.894642857142857,-2.9878571428571425,-3.125,-3.2271428571428573,-3.375,0.0
2008-11-23,-7.613214285714285,-5.593214285714285,-3.7357142857142853,-2.1785714285714284,-1.2639285714285715,-0.7057142857142857,-0.7917857142857143,-1.0342857142857143,-1.2907142857142857,-1.7242857142857144,-2.075357142857143,-2.362142857142857,-2.579285714285714,-2.7435714285714283,-2.8789285714285713,-2.9760714285714287,-3.1157142857142857,-3.2339285714285713,-3.3707142857142856,0.0
2008-11-30,-7.5128571428571425,-5.736071428571429,-4.317142857142857,-3.164285714285714,-2.3957142857142855,-1.4592857142857143,-1.1103571428571428,-1.145,-1.3142857142857145,-1.695,-2.0385714285714287,-2.3278571428571433,-2.549642857142857,-2.7196428571428575,-2.8528571428571428,-2.962857142857143,-3.1149999999999998,-3.2285714285714286,-3.37,0.0
2008-12-07,-9.046428571428573,-7.846785714285715,-6.460357142857142,-5.046785714285714,-3.985357142857143,-2.5189285714285714,-1.7153571428571428,-1.4442857142857142,-1.4421428571428572,-1.6960714285714287,-2.0107142857142857,-2.2971428571428567,-2.5214285714285714,-2.694642857142857,-2.835714285714286,-2.9525,-3.1042857142857145,-3.228214285714286,-3.369642857142857,0.0
2008-12-14,-6.308571428571428,-5.9278571428571425,-5.444285714285714,-4.8549999999999995,-4.313571428571429,-3.2857142857142856,-2.4425,-1.924642857142857,-1.7060714285714287,-1.7414285714285713,-1.9914285714285713,-2.2725,-2.4957142857142856,-2.6714285714285713,-2.8146428571428572,-2.9346428571428573,-3.1010714285714287,-3.2285714285714286,-3.365357142857143,0.0
2008-12-21,-4.968571428571429,-4.7542857142857144,-4.5407142857142855,-4.268571428571429,-3.9964285714285714,-3.406428571428571,-2.805357142857143,-2.3125,-2.009642857142857,-1.8432142857142857,-2.0067857142857144,-2.251785714285714,-2.4764285714285714,-2.649642857142857,-2.7967857142857144,-2.928214285714286,-3.0910714285714285,-3.228214285714286,-3.360357142857143,0.0
2008-12-28,-5.654642857142858,-5.184285714285714,-4.746428571428572,-4.320714285714286,-3.981785714285714,-3.427857142857143,-2.9346428571428573,-2.525,-2.2317857142857145,-1.9735714285714285,-2.045,-2.2446428571428574,-2.448214285714286,-2.6275000000000004,-2.7789285714285716,-2.9125,-3.0853571428571427,-3.2246428571428574,-3.358214285714286,0.0
2009-01-04,-8.225357142857144,-6.838928571428572,-5.762857142857143,-4.928928571428571,-4.381428571428572,-3.646785714285714,-3.108571428571429,-2.695,-2.400714285714286,-2.0932142857142857,-2.100357142857143,-2.255714285714286,-2.4385714285714286,-2.6078571428571427,-2.7571428571428567,-2.891428571428572,-3.0714285714285716,-3.2114285714285713,-3.3660714285714284,0.0
2009-01-11,-10.636071428571428,-9.16392857142857,-7.796428571428572,-6.576071428571429,-5.684642857142856,-4.398214285714286,-3.5171428571428573,-2.942142857142857,-2.5732142857142857,-2.209285714285714,-2.1653571428571428,-2.2789285714285716,-2.4314285714285715,-2.5860714285714286,-2.749642857142857,-2.886071428571429,-3.068214285714286,-3.2117857142857145,-3.3592857142857144,0.0
2009-01-18,-12.754999999999999,-11.22642857142857,-9.696071428571429,-8.255714285714285,-7.169642857142857,-5.487142857142857,-4.243571428571429,-3.3924999999999996,-2.858571428571429,-2.3414285714285716,-2.2385714285714284,-2.3082142857142856,-2.4425,-2.579285714285714,-2.730357142857143,-2.8628571428571425,-3.0625,-3.2103571428571427,-3.355357142857143,0.0
2009-01-25,-8.366428571428571,-8.446071428571429,-8.305714285714286,-7.903928571428572,-7.408928571428571,-6.220714285714286,-5.013571428571429,-3.9985714285714287,-3.2728571428571427,-2.525,-2.3310714285714282,-2.344642857142857,-2.4525,-2.5796428571428573,-2.7228571428571433,-2.8596428571428567,-3.057142857142857,-3.2085714285714286,-3.351785714285714,0.0
2009-02-01,-6.5878571428571435,-6.703214285714286,-6.738214285714285,-6.6414285714285715,-6.457142857142857,-5.897142857142858,-5.153214285714285,-4.356428571428571,-3.6553571428571425,-2.7624999999999997,-2.4475000000000002,-2.3992857142857145,-2.4760714285714287,-2.5800000000000005,-2.713214285714286,-2.8496428571428574,-3.048928571428571,-3.2089285714285714,-3.355357142857143,0.0
