date,0,0.25,0.5,0.75,1,1.5,2,2.5,3,4,5,6,7,8,9,10,12,15,20,25,30,35,38,Zero_Crossing_Depth
2008-09-28,0.6933333333333334,1.2829166666666667,1.6820833333333332,1.7666666666666666,1.5733333333333333,0.5783333333333334,-0.2070833333333333,-0.59875,-0.9270833333333334,-1.47375,-1.9216666666666666,-2.3620833333333335,-2.670833333333334,-2.87625,-2.98625,-3.06,-3.14,-3.1891666666666665,-3.2862500000000003,-3.419166666666667,-3.5050000000000003,-3.5416666666666665,-3.5499999999999994,1.8681697612732096
2008-10-05,-0.9592592592592593,-0.034074074074074076,0.24071428571428571,0.3292857142857143,0.3296428571428572,0.1357142857142857,-0.22,-0.58,-0.9007142857142857,-1.44,-1.875714285714286,-2.317857142857143,-2.628214285714286,-2.84,-2.9635714285714285,-3.0403571428571428,-3.1364285714285716,-3.19,-3.289285714285714,-3.417857142857143,-3.5007142857142854,-3.5500000000000003,-3.5535714285714284,0.28100028882256667
2008-10-12,-1.4096428571428572,-0.6464285714285715,-0.13107142857142856,-0.038461538461538464,-0.008846153846153847,-0.004375,-0.22107142857142859,-0.5714285714285714,-0.8796428571428571,-1.4089285714285713,-1.8385714285714287,-2.2760714285714285,-2.585714285714286,-2.805,-2.9353571428571428,-3.019642857142857,-3.1167857142857143,-3.188928571428572,-3.2971428571428567,-3.417857142857143,-3.5025,-3.549642857142857,-3.5510714285714284,
2008-10-19,-4.5339285714285715,-2.8192857142857144,-1.1967857142857141,-0.26071428571428573,-0.06357142857142857,-0.016428571428571428,-0.22,-0.5542857142857144,-0.8582142857142857,-1.377142857142857,-1.8021428571428573,-2.232142857142857,-2.549285714285714,-2.774285714285714,-2.9064285714285716,-2.9978571428571428,-3.11,-3.1942857142857144,-3.301428571428571,-3.411428571428572,-3.5007142857142854,-3.551428571428571,-3.559285714285714,
2008-10-26,-5.268928571428572,-3.81,-2.274642857142857,-1.0510714285714287,-0.26,-0.02642857142857143,-0.21821428571428572,-0.5485714285714286,-0.8364285714285714,-1.3421428571428573,-1.7621428571428572,-2.198571428571429,-2.5089285714285716,-2.7439285714285715,-2.8857142857142857,-2.972142857142857,-3.1014285714285714,-3.1957142857142857,-3.3000000000000003,-3.4135714285714287,-3.5,-3.5503571428571425,-3.557142857142857,
2008-11-02,-7.156785714285713,-6.071428571428571,-4.553571428571429,-3.0539285714285715,-1.672857142857143,-0.08750000000000001,-0.22571428571428573,-0.5389285714285715,-0.8274999999999999,-1.3164285714285715,-1.7317857142857143,-2.1574999999999998,-2.4775,-2.714642857142857,-2.8574999999999995,-2.955357142857143,-3.092142857142857,-3.190714285714286,-3.2939285714285718,-3.406071428571429,-3.505,-3.544642857142857,-3.5524999999999998,
2008-11-09,-6.187142857142858,-5.224285714285714,-4.137142857142857,-3.154642857142857,-2.2057142857142855,-0.3410714285714286,-0.23392857142857143,-0.5278571428571429,-0.8139285714285714,-1.2882142857142858,-1.6978571428571427,-2.120714285714286,-2.4442857142857144,-2.6842857142857146,-2.832142857142857,-2.935714285714286,-3.0810714285714282,-3.187857142857143,-3.2971428571428567,-3.4071428571428575,-3.4989285714285714,-3.5471428571428567,-3.5564285714285715,
2008-11-16,-7.8875,-6.125,-4.581071428571429,-3.4825000000000004,-2.637857142857143,-1.1432142857142857,-0.4707142857142857,-0.5642857142857143,-0.8,-1.2685714285714287,-1.6682142857142856,-2.0939285714285716,-2.4139285714285714,-2.6539285714285716,-2.8007142857142857,-2.919642857142857,-3.0625,-3.187857142857143,-3.2967857142857144,-3.409642857142857,-3.4989285714285714,-3.5417857142857145,-3.553928571428571,
2008-11-23,-10.44107142857143,-8.993214285714286,-7.246071428571428,-5.695714285714286,-4.389285714285714,-2.165714285714286,-1.1357142857142857,-0.8860714285714285,-0.9117857142857143,-1.2550000000000001,-1.645357142857143,-2.061785714285714,-2.382857142857143,-2.625357142857143,-2.7800000000000002,-2.891785714285714,-3.047857142857143,-3.1853571428571428,-3.2985714285714285,-3.4132142857142855,-3.5010714285714286,-3.5382142857142855,-3.5532142857142857,
2008-11-30,-9.139642857142857,-7.784642857142857,-6.485,-5.496428571428572,-4.648214285714286,-2.8771428571428572,-1.8146428571428572,-1.4239285714285714,-1.2207142857142856,-1.297857142857143,-1.6300000000000001,-2.0332142857142856,-2.3589285714285713,-2.5989285714285715,-2.7592857142857143,-2.875357142857143,-3.035357142857143,-3.180357142857143,-3.295714285714286,-3.409642857142857,-3.5,-3.5399999999999996,-3.5532142857142857,
2008-12-07,-9.456428571428571,-8.897142857142857,-7.969285714285715,-6.943928571428572,-5.882857142857143,-3.6260714285714286,-2.3564285714285718,-1.8914285714285715,-1.5910714285714285,-1.4328571428571428,-1.65,-2.0160714285714283,-2.3246428571428575,-2.5764285714285715,-2.733214285714286,-2.86,-3.0275,-3.174642857142857,-3.295714285714286,-3.4067857142857143,-3.4957142857142856,-3.5364285714285715,-3.55,
